Year;Unit;Country;Month;value
2021;usd/sqm;Greece;07;94,05
2021;usd/sqm;Hong Kong;07;N/A
2021;usd/sqm;India;07;64,86
2021;usd/sqm;Indonesia;07;57,4
2021;usd/sqm;Israel;07;109,52
2021;usd/sqm;Italy;07;106,18
2021;usd/sqm;Kenya;07;N/A
2021;usd/sqm;Malaysia;07;96,95
2021;usd/sqm;Mexico;07;134,09
2021;usd/sqm;Oman;07;N/A
2021;usd/sqm;Pakistan;07;61,79
2021;usd/sqm;Philippines;07;95,13
2021;usd/sqm;Poland;07;N/A
2021;usd/sqm;Portugal;07;150,66
2021;usd/sqm;Romania;07;999,95
2021;usd/sqm;Samoa;07;N/A
2021;usd/sqm;Saudi Arabia;07;44,89
2021;usd/sqm;Singapore;07;N/A
2021;usd/sqm;South Africa;07;N/A
2021;usd/sqm;South Korea;07;98,24
2021;usd/sqm;Spain;07;111,58
2021;usd/sqm;Switzerland;07;N/A
2021;usd/sqm;Taiwan;07;119,22
2021;usd/sqm;Thailand;07;90,72
2021;usd/sqm;Turkey;07;83,76
2021;usd/sqm;United Arab Em;07;N/A
2021;usd/sqm;Vietnam;07;99,38
2022;usd/sqm;Malaysia;07;
2022;usd/sqm;Romania;07;
2022;usd/sqm;Pakistan;07;
2022;usd/sqm;Spain;07;
2022;usd/sqm;Czechia;07;
2022;usd/sqm;Albania;07;
2022;usd/sqm;Germany;07;
2022;usd/sqm;Brazil;07;
2022;usd/sqm;Greece;07;
2022;usd/sqm;Colombia;07;
2022;usd/sqm;Mexico;07;
2022;usd/sqm;Vietnam;07;
2022;usd/sqm;Lithuania;07;
2022;usd/sqm;Turkey;07;
2022;usd/sqm;Cambodia;07;
2022;usd/sqm;France;07;
2022;usd/sqm;Belgium;07;
2022;usd/sqm;Indonesia;07;
2022;usd/sqm;Philippines;07;
2022;usd/sqm;Hong Kong;07;
2022;usd/sqm;China;07;
2022;usd/sqm;Thailand;07;
2022;usd/sqm;Italy;07;
2022;usd/sqm;Ukraine;07;
2022;usd/sqm;Canada;07;
2022;usd/sqm;Oman;07;
2022;usd/sqm;Israel;07;
2022;usd/sqm;India;07;
2022;usd/sqm;Taiwan;07;
2022;usd/sqm;South Korea;07;
2022;usd/sqm;Portugal;07;
2022;usd/sqm;United Arab Em;07;
2015;usd;Romania;08;0
2015;usd;Pakistan;08;0
2015;usd;Czechia;08;278635
2015;usd;Germany;08;496735
2015;usd;Brazil;08;186768
2015;usd;Mexico;08;23715
2015;usd;Belgium;08;26004
2015;usd;Hong Kong;08;0
2015;usd;Sweden;08;0
2015;usd;China;08;17876210
2015;usd;Italy;08;2189457
2015;usd;Canada;08;5260999
2015;usd;Oman;08;0
2015;usd;Argentina;08;0
2015;usd;Poland;08;0
2015;usd;Spain;08;9626209
2015;usd;Colombia;08;0
2015;usd;Vietnam;08;3781067
2015;usd;Netherlands;08;0
2015;usd;Singapore;08;0
2015;usd;Turkey;08;1118540
2015;usd;Indonesia;08;0
2015;usd;Philippines;08;0
2015;usd;Hungary;08;0
2015;usd;Ecuador;08;0
2015;usd;Israel;08;7803921
2015;usd;Mauritius;08;52500
2015;usd;Austria;08;0
2015;usd;India;08;2473820
2015;usd;Taiwan;08;0
2015;usd;South Korea;08;1130446
2015;usd;Portugal;08;549285
2016;usd;Australia;08;0
2016;usd;Brazil;08;230777
2016;usd;Cameroon;08;0
2016;usd;Canada;08;5454904
2016;usd;China;08;29554055
2016;usd;Colombia;08;3953
2016;usd;Czechia;08;153951
2016;usd;France;08;0
2016;usd;Germany;08;511842
2016;usd;Hong Kong;08;190200
2016;usd;Hungary;08;0
2016;usd;India;08;2994891
2016;usd;Israel;08;7040259
2016;usd;Italy;08;2021366
2016;usd;Jamaica;08;0
2016;usd;Lebanon;08;65551
2016;usd;Mauritania;08;0
2016;usd;Mauritius;08;0
2016;usd;Mexico;08;54472
2016;usd;Netherlands;08;0
2016;usd;Oman;08;0
2016;usd;Philippines;08;0
2016;usd;Portugal;08;755238
2016;usd;Romania;08;0
2016;usd;Saudi Arabia;08;17233
2016;usd;Singapore;08;0
2016;usd;South Korea;08;647334
2016;usd;Spain;08;11656134
2016;usd;Switzerland;08;28775
2016;usd;Taiwan;08;0
2016;usd;Thailand;08;0
2016;usd;Turkey;08;1770302
2016;usd;United Kingdom;08;0
2016;usd;Uruguay;08;0
2016;usd;Vietnam;08;4826355
2017;usd;Romania;08;0
2017;usd;Switzerland;08;93634
2017;usd;Uruguay;08;14800
2017;usd;Czechia;08;362086
2017;usd;Germany;08;1355128
2017;usd;Brazil;08;337633
2017;usd;Serbia;08;0
2017;usd;Mexico;08;33021
2017;usd;France;08;100394
2017;usd;Belgium;08;149434
2017;usd;United Kingdom;08;0
2017;usd;Hong Kong;08;360487
2017;usd;St Vinc & Gren;08;0
2017;usd;China;08;44113206
2017;usd;Italy;08;1608905
2017;usd;Cameroon;08;0
2017;usd;Canada;08;5128801
2017;usd;United Arab Em;08;0
2017;usd;Spain;08;16758959
2017;usd;Vietnam;08;6135946
2017;usd;Lithuania;08;0
2017;usd;Turkey;08;1832196
2017;usd;Ecuador;08;0
2017;usd;Thailand;08;0
2017;usd;Croatia;08;0
2017;usd;Australia;08;46494
2017;usd;Israel;08;8705824
2017;usd;India;08;3104325
2017;usd;Taiwan;08;0
2017;usd;Bahamas;08;0
2017;usd;South Korea;08;870150
2017;usd;Portugal;08;1316348
2018;usd;Albania;08;0
2018;usd;Australia;08;0
2018;usd;Belgium;08;361222
2018;usd;Brazil;08;941502
2018;usd;Cabo Verde;08;0
2018;usd;Cameroon;08;0
2018;usd;Canada;08;5674981
2018;usd;China;08;91987092
2018;usd;Colombia;08;0
2018;usd;Czechia;08;107522
2018;usd;France;08;0
2018;usd;Germany;08;610448
2018;usd;Hong Kong;08;352814
2018;usd;Hungary;08;2404
2018;usd;India;08;6850098
2018;usd;Indonesia;08;0
2018;usd;Israel;08;9540380
2018;usd;Italy;08;1884212
2018;usd;Mauritius;08;0
2018;usd;Mexico;08;0
2018;usd;Namibia;08;0
2018;usd;Philippines;08;0
2018;usd;Portugal;08;1207037
2018;usd;Romania;08;0
2018;usd;Singapore;08;0
2018;usd;South Korea;08;793915
2018;usd;Spain;08;16160028
2018;usd;Taiwan;08;20320
2018;usd;Thailand;08;0
2018;usd;Turkey;08;1974733
2018;usd;United Kingdom;08;0
2018;usd;Vietnam;08;2439782
2019;usd;Malaysia;08;1902011
2019;usd;Romania;08;3300
2019;usd;Pakistan;08;0
2019;usd;Vatican City;08;0
2019;usd;Sri Lanka;08;0
2019;usd;Czechia;08;1407035
2019;usd;Germany;08;1306905
2019;usd;Brazil;08;2282086
2019;usd;Mexico;08;6588
2019;usd;Norway;08;0
2019;usd;Egypt;08;0
2019;usd;Belgium;08;709185
2019;usd;United Kingdom;08;0
2019;usd;Hong Kong;08;106947
2019;usd;Tokelau Is;08;0
2019;usd;Algeria;08;0
2019;usd;China;08;520291
2019;usd;Italy;08;5843362
2019;usd;Japan;08;0
2019;usd;Ireland;08;0
2019;usd;Canada;08;7983376
2019;usd;Oman;08;114627
2019;usd;Guatemala;08;2419
2019;usd;United Arab Em;08;0
2019;usd;Poland;08;112302
2019;usd;Spain;08;28116201
2019;usd;Greece;08;0
2019;usd;South Africa;08;0
2019;usd;Vietnam;08;14374659
2019;usd;Netherlands;08;0
2019;usd;Singapore;08;0
2019;usd;Turkey;08;9118161
2019;usd;Dominican Rep;08;0
2019;usd;Estonia;08;127153
2019;usd;Indonesia;08;10455
2019;usd;Philippines;08;0
2019;usd;Thailand;08;164499
2019;usd;Israel;08;5694827
2019;usd;India;08;28607620
2019;usd;Taiwan;08;2621627
2019;usd;South Korea;08;2376381
2019;usd;Portugal;08;960548
2020;usd;Malaysia;08;9288336
2020;usd;Romania;08;103604
2020;usd;Pakistan;08;0
2020;usd;Sri Lanka;08;0
2020;usd;Czechia;08;740170
2020;usd;Germany;08;1968960
2020;usd;Brazil;08;1144483
2020;usd;Mexico;08;167157
2020;usd;France;08;0
2020;usd;Belgium;08;419070
2020;usd;Hong Kong;08;118665
2020;usd;Algeria;08;0
2020;usd;China;08;674445
2020;usd;Italy;08;4008771
2020;usd;Canada;08;7468854
2020;usd;Cabo Verde;08;0
2020;usd;Oman;08;0
2020;usd;United Arab Em;08;0
2020;usd;Spain;08;30303770
2020;usd;Greece;08;90529
2020;usd;Vietnam;08;16589489
2020;usd;Netherlands;08;0
2020;usd;Singapore;08;0
2020;usd;Turkey;08;5401000
2020;usd;Dominican Rep;08;0
2020;usd;Cambodia;08;0
2020;usd;Estonia;08;50459
2020;usd;Indonesia;08;54362
2020;usd;Philippines;08;1667057
2020;usd;Qatar;08;0
2020;usd;Thailand;08;1972194
2020;usd;Australia;08;4010
2020;usd;Israel;08;5589258
2020;usd;Mauritius;08;0
2020;usd;Austria;08;0
2020;usd;India;08;15588481
2020;usd;Taiwan;08;4029526
2020;usd;Panama;08;0
2020;usd;South Korea;08;4684430
2020;usd;Portugal;08;1580339
2021;usd;Albania;08;0
2021;usd;Belgium;08;262709
2021;usd;Brazil;08;1590354
2021;usd;Cambodia;08;906975
2021;usd;Canada;08;8473397
2021;usd;China;08;366904
2021;usd;Colombia;08;0
2021;usd;Czechia;08;1365947
2021;usd;Denmark;08;0
2021;usd;Dominican Rep;08;0
2021;usd;Estonia;08;0
2021;usd;France;08;3086
2021;usd;Germany;08;754028
2021;usd;Greece;08;358001
2021;usd;Hong Kong;08;0
2021;usd;India;08;28003520
2021;usd;Indonesia;08;98379
2021;usd;Israel;08;6276274
2021;usd;Italy;08;5449215
2021;usd;Kenya;08;0
2021;usd;Malaysia;08;12544862
2021;usd;Mexico;08;98414
2021;usd;Oman;08;0
2021;usd;Pakistan;08;41130
2021;usd;Philippines;08;1661287
2021;usd;Poland;08;0
2021;usd;Portugal;08;2620823
2021;usd;Romania;08;0
2021;usd;Samoa;08;0
2021;usd;Saudi Arabia;08;0
2021;usd;Singapore;08;0
2021;usd;South Africa;08;0
2021;usd;South Korea;08;6602703
2021;usd;Spain;08;31452643
2021;usd;Switzerland;08;0
2021;usd;Taiwan;08;4164631
2021;usd;Thailand;08;3199843
2021;usd;Turkey;08;6479896
2021;usd;United Arab Em;08;0
2021;usd;Vietnam;08;30066850
2022;usd;Malaysia;08;
2022;usd;Romania;08;
2022;usd;Pakistan;08;
2022;usd;Spain;08;
2022;usd;Czechia;08;
2022;usd;Albania;08;
2022;usd;Germany;08;
2022;usd;Brazil;08;
2022;usd;Greece;08;
2022;usd;Colombia;08;
2022;usd;Mexico;08;
2022;usd;Vietnam;08;
2022;usd;Lithuania;08;
2022;usd;Turkey;08;
2022;usd;Cambodia;08;
2022;usd;France;08;
2022;usd;Belgium;08;
2022;usd;Indonesia;08;
2022;usd;Philippines;08;
2022;usd;Hong Kong;08;
2022;usd;China;08;
2022;usd;Thailand;08;
2022;usd;Italy;08;
2022;usd;Ukraine;08;
2022;usd;Canada;08;
2022;usd;Oman;08;
2022;usd;Israel;08;
2022;usd;India;08;
2022;usd;Taiwan;08;
2022;usd;South Korea;08;
2022;usd;Portugal;08;
2022;usd;United Arab Em;08;
2015;sqm;Romania;08;0
2015;sqm;Pakistan;08;0
2015;sqm;Czechia;08;3043
2015;sqm;Germany;08;6227
2015;sqm;Brazil;08;962
2015;sqm;Mexico;08;1317
2015;sqm;Belgium;08;541
2015;sqm;Hong Kong;08;0
2015;sqm;Sweden;08;0
2015;sqm;China;08;207225
2015;sqm;Italy;08;20701
2015;sqm;Canada;08;39425
2015;sqm;Oman;08;0
2015;sqm;Argentina;08;0
2015;sqm;Poland;08;0
2015;sqm;Spain;08;93733
2015;sqm;Colombia;08;0
2015;sqm;Vietnam;08;38670
2015;sqm;Netherlands;08;0
2015;sqm;Singapore;08;0
2015;sqm;Turkey;08;10644
2015;sqm;Indonesia;08;0
2015;sqm;Philippines;08;0
2015;sqm;Hungary;08;0
2015;sqm;Ecuador;08;0
2015;sqm;Israel;08;74164
2015;sqm;Mauritius;08;29
2015;sqm;Austria;08;0
2015;sqm;India;08;30554
2015;sqm;Taiwan;08;0
2015;sqm;South Korea;08;9988
2015;sqm;Portugal;08;6454
2016;sqm;Australia;08;0
2016;sqm;Brazil;08;1709
2016;sqm;Cameroon;08;0
2016;sqm;Canada;08;46167
2016;sqm;China;08;351239
2016;sqm;Colombia;08;34
2016;sqm;Czechia;08;1917
2016;sqm;France;08;0
2016;sqm;Germany;08;1751
2016;sqm;Hong Kong;08;1983
2016;sqm;Hungary;08;0
2016;sqm;India;08;22561
2016;sqm;Israel;08;65394
2016;sqm;Italy;08;17755
2016;sqm;Jamaica;08;0
2016;sqm;Lebanon;08;1192
2016;sqm;Mauritania;08;0
2016;sqm;Mauritius;08;0
2016;sqm;Mexico;08;513
2016;sqm;Netherlands;08;0
2016;sqm;Oman;08;0
2016;sqm;Philippines;08;0
2016;sqm;Portugal;08;5420
2016;sqm;Romania;08;0
2016;sqm;Saudi Arabia;08;200
2016;sqm;Singapore;08;0
2016;sqm;South Korea;08;4836
2016;sqm;Spain;08;113669
2016;sqm;Switzerland;08;283
2016;sqm;Taiwan;08;0
2016;sqm;Thailand;08;0
2016;sqm;Turkey;08;17563
2016;sqm;United Kingdom;08;0
2016;sqm;Uruguay;08;0
2016;sqm;Vietnam;08;40541
2017;sqm;Romania;08;0
2017;sqm;Switzerland;08;995
2017;sqm;Uruguay;08;12
2017;sqm;Czechia;08;5013
2017;sqm;Germany;08;12968
2017;sqm;Brazil;08;2748
2017;sqm;Serbia;08;0
2017;sqm;Mexico;08;617
2017;sqm;France;08;23
2017;sqm;Belgium;08;2238
2017;sqm;United Kingdom;08;0
2017;sqm;Hong Kong;08;4152
2017;sqm;St Vinc & Gren;08;0
2017;sqm;China;08;554116
2017;sqm;Italy;08;13568
2017;sqm;Cameroon;08;0
2017;sqm;Canada;08;47575
2017;sqm;United Arab Em;08;0
2017;sqm;Spain;08;156918
2017;sqm;Vietnam;08;50734
2017;sqm;Lithuania;08;0
2017;sqm;Turkey;08;19829
2017;sqm;Ecuador;08;0
2017;sqm;Thailand;08;0
2017;sqm;Croatia;08;0
2017;sqm;Australia;08;361
2017;sqm;Israel;08;69517
2017;sqm;India;08;50726
2017;sqm;Taiwan;08;0
2017;sqm;Bahamas;08;0
2017;sqm;South Korea;08;6776
2017;sqm;Portugal;08;14349
2018;sqm;Albania;08;0
2018;sqm;Australia;08;0
2018;sqm;Belgium;08;1742
2018;sqm;Brazil;08;7814
2018;sqm;Cabo Verde;08;0
2018;sqm;Cameroon;08;0
2018;sqm;Canada;08;46819
2018;sqm;China;08;1203022
2018;sqm;Colombia;08;0
2018;sqm;Czechia;08;1372
2018;sqm;France;08;0
2018;sqm;Germany;08;7173
2018;sqm;Hong Kong;08;3497
2018;sqm;Hungary;08;2
2018;sqm;India;08;100930
2018;sqm;Indonesia;08;0
2018;sqm;Israel;08;90081
2018;sqm;Italy;08;17803
2018;sqm;Mauritius;08;0
2018;sqm;Mexico;08;0
2018;sqm;Namibia;08;0
2018;sqm;Philippines;08;0
2018;sqm;Portugal;08;12978
2018;sqm;Romania;08;0
2018;sqm;Singapore;08;0
2018;sqm;South Korea;08;6882
2018;sqm;Spain;08;160562
2018;sqm;Taiwan;08;388
2018;sqm;Thailand;08;0
2018;sqm;Turkey;08;22214
2018;sqm;United Kingdom;08;0
2018;sqm;Vietnam;08;16904
2019;sqm;Malaysia;08;22006
2019;sqm;Romania;08;5
2019;sqm;Pakistan;08;0
2019;sqm;Vatican City;08;0
2019;sqm;Sri Lanka;08;0
2019;sqm;Czechia;08;18551
2019;sqm;Germany;08;15840
2019;sqm;Brazil;08;28098
2019;sqm;Mexico;08;425
2019;sqm;Norway;08;0
2019;sqm;Egypt;08;0
2019;sqm;Belgium;08;8135
2019;sqm;United Kingdom;08;0
2019;sqm;Hong Kong;08;2997
2019;sqm;Tokelau Is;08;0
2019;sqm;Algeria;08;0
2019;sqm;China;08;6575
2019;sqm;Italy;08;59485
2019;sqm;Japan;08;0
2019;sqm;Ireland;08;0
2019;sqm;Canada;08;65299
2019;sqm;Oman;08;1953
2019;sqm;Guatemala;08;22
2019;sqm;United Arab Em;08;0
2019;sqm;Poland;08;1040
2019;sqm;Spain;08;244964
2019;sqm;Greece;08;0
2019;sqm;South Africa;08;0
2019;sqm;Vietnam;08;121433
2019;sqm;Netherlands;08;0
2019;sqm;Singapore;08;0
2019;sqm;Turkey;08;110536
2019;sqm;Dominican Rep;08;0
2019;sqm;Estonia;08;708
2019;sqm;Indonesia;08;371
2019;sqm;Philippines;08;0
2019;sqm;Thailand;08;3643
2019;sqm;Israel;08;52809
2019;sqm;India;08;434696
2019;sqm;Taiwan;08;22613
2019;sqm;South Korea;08;30081
2019;sqm;Portugal;08;9666
2020;sqm;Malaysia;08;111087
2020;sqm;Romania;08;133
2020;sqm;Pakistan;08;0
2020;sqm;Sri Lanka;08;0
2020;sqm;Czechia;08;9255
2020;sqm;Germany;08;18774
2020;sqm;Brazil;08;13493
2020;sqm;Mexico;08;1187
2020;sqm;France;08;0
2020;sqm;Belgium;08;3975
2020;sqm;Hong Kong;08;3575
2020;sqm;Algeria;08;0
2020;sqm;China;08;11158
2020;sqm;Italy;08;45206
2020;sqm;Canada;08;62067
2020;sqm;Cabo Verde;08;0
2020;sqm;Oman;08;0
2020;sqm;United Arab Em;08;0
2020;sqm;Spain;08;274749
2020;sqm;Greece;08;896
2020;sqm;Vietnam;08;158658
2020;sqm;Netherlands;08;0
2020;sqm;Singapore;08;0
2020;sqm;Turkey;08;65049
2020;sqm;Dominican Rep;08;0
2020;sqm;Cambodia;08;0
2020;sqm;Estonia;08;323
2020;sqm;Indonesia;08;1672
2020;sqm;Philippines;08;16244
2020;sqm;Qatar;08;0
2020;sqm;Thailand;08;23090
2020;sqm;Australia;08;2
2020;sqm;Israel;08;53164
2020;sqm;Mauritius;08;0
2020;sqm;Austria;08;0
2020;sqm;India;08;239303
2020;sqm;Taiwan;08;35242
2020;sqm;Panama;08;0
2020;sqm;South Korea;08;43827
2020;sqm;Portugal;08;13060
2021;sqm;Albania;08;0
2021;sqm;Belgium;08;1961
2021;sqm;Brazil;08;10846
2021;sqm;Cambodia;08;9555
2021;sqm;Canada;08;66210
2021;sqm;China;08;6966
2021;sqm;Colombia;08;0
2021;sqm;Czechia;08;17466
2021;sqm;Denmark;08;0
2021;sqm;Dominican Rep;08;0
2021;sqm;Estonia;08;0
2021;sqm;France;08;9
2021;sqm;Germany;08;8756
2021;sqm;Greece;08;4480
2021;sqm;Hong Kong;08;0
2021;sqm;India;08;441343
2021;sqm;Indonesia;08;624
2021;sqm;Israel;08;62134
2021;sqm;Italy;08;49596
2021;sqm;Kenya;08;0
2021;sqm;Malaysia;08;145950
2021;sqm;Mexico;08;620
2021;sqm;Oman;08;0
2021;sqm;Pakistan;08;954
2021;sqm;Philippines;08;16941
2021;sqm;Poland;08;0
2021;sqm;Portugal;08;25735
2021;sqm;Romania;08;0
2021;sqm;Samoa;08;0
2021;sqm;Saudi Arabia;08;0
2021;sqm;Singapore;08;0
2021;sqm;South Africa;08;0
2021;sqm;South Korea;08;61465
2021;sqm;Spain;08;299143
2021;sqm;Switzerland;08;0
2021;sqm;Taiwan;08;39795
2021;sqm;Thailand;08;32820
2021;sqm;Turkey;08;86349
2021;sqm;United Arab Em;08;0
2021;sqm;Vietnam;08;290431
2022;sqm;Malaysia;08;
2022;sqm;Romania;08;
2022;sqm;Pakistan;08;
2022;sqm;Spain;08;
2022;sqm;Czechia;08;
2022;sqm;Albania;08;
2022;sqm;Germany;08;
2022;sqm;Brazil;08;
2022;sqm;Greece;08;
2022;sqm;Colombia;08;
2022;sqm;Mexico;08;
2022;sqm;Vietnam;08;
2022;sqm;Lithuania;08;
2022;sqm;Turkey;08;
2022;sqm;Cambodia;08;
2022;sqm;France;08;
2022;sqm;Belgium;08;
2022;sqm;Indonesia;08;
2022;sqm;Philippines;08;
2022;sqm;Hong Kong;08;
2022;sqm;China;08;
2022;sqm;Thailand;08;
2022;sqm;Italy;08;
2022;sqm;Ukraine;08;
2022;sqm;Canada;08;
2022;sqm;Oman;08;
2022;sqm;Israel;08;
2022;sqm;India;08;
2022;sqm;Taiwan;08;
2022;sqm;South Korea;08;
2022;sqm;Portugal;08;
2022;sqm;United Arab Em;08;
2015;usd/sqm;Argentina;08;N/A
2015;usd/sqm;Austria;08;N/A
2015;usd/sqm;Belgium;08;48,07
2015;usd/sqm;Brazil;08;194,15
2015;usd/sqm;Canada;08;133,44
2015;usd/sqm;China;08;86,26
2015;usd/sqm;Colombia;08;N/A
2015;usd/sqm;Czechia;08;91,57
2015;usd/sqm;Ecuador;08;N/A
2015;usd/sqm;Germany;08;79,77
2015;usd/sqm;Hong Kong;08;N/A
2015;usd/sqm;Hungary;08;N/A
2015;usd/sqm;India;08;80,97
2015;usd/sqm;Indonesia;08;N/A
2015;usd/sqm;Israel;08;105,23
2015;usd/sqm;Italy;08;105,77
2015;usd/sqm;Mauritius;08;1810,34
2015;usd/sqm;Mexico;08;18,01
2015;usd/sqm;Netherlands;08;N/A
2015;usd/sqm;Oman;08;N/A
2015;usd/sqm;Pakistan;08;N/A
2015;usd/sqm;Philippines;08;N/A
2015;usd/sqm;Poland;08;N/A
2015;usd/sqm;Portugal;08;85,11
2015;usd/sqm;Romania;08;N/A
2015;usd/sqm;Singapore;08;N/A
2015;usd/sqm;South Korea;08;113,18
2015;usd/sqm;Spain;08;102,7
2015;usd/sqm;Sweden;08;N/A
2015;usd/sqm;Taiwan;08;N/A
2015;usd/sqm;Turkey;08;105,09
2015;usd/sqm;Vietnam;08;97,78
2016;usd/sqm;Australia;08;N/A
2016;usd/sqm;Brazil;08;135,04
2016;usd/sqm;Cameroon;08;N/A
2016;usd/sqm;Canada;08;118,16
2016;usd/sqm;China;08;84,14
2016;usd/sqm;Colombia;08;116,26
2016;usd/sqm;Czechia;08;80,31
2016;usd/sqm;France;08;N/A
2016;usd/sqm;Germany;08;292,31
2016;usd/sqm;Hong Kong;08;95,92
2016;usd/sqm;Hungary;08;N/A
2016;usd/sqm;India;08;132,75
2016;usd/sqm;Israel;08;107,66
2016;usd/sqm;Italy;08;113,85
2016;usd/sqm;Jamaica;08;N/A
2016;usd/sqm;Lebanon;08;54,99
2016;usd/sqm;Mauritania;08;N/A
2016;usd/sqm;Mauritius;08;N/A
2016;usd/sqm;Mexico;08;106,18
2016;usd/sqm;Netherlands;08;N/A
2016;usd/sqm;Oman;08;N/A
2016;usd/sqm;Philippines;08;N/A
2016;usd/sqm;Portugal;08;139,34
2016;usd/sqm;Romania;08;N/A
2016;usd/sqm;Saudi Arabia;08;86,17
2016;usd/sqm;Singapore;08;N/A
2016;usd/sqm;South Korea;08;133,86
2016;usd/sqm;Spain;08;102,54
2016;usd/sqm;Switzerland;08;101,68
2016;usd/sqm;Taiwan;08;N/A
2016;usd/sqm;Thailand;08;N/A
2016;usd/sqm;Turkey;08;100,8
2016;usd/sqm;United Kingdom;08;N/A
2016;usd/sqm;Uruguay;08;N/A
2016;usd/sqm;Vietnam;08;119,05
2017;usd/sqm;Australia;08;128,79
2017;usd/sqm;Bahamas;08;N/A
2017;usd/sqm;Belgium;08;66,77
2017;usd/sqm;Brazil;08;122,86
2017;usd/sqm;Cameroon;08;N/A
2017;usd/sqm;Canada;08;107,8
2017;usd/sqm;China;08;79,61
2017;usd/sqm;Croatia;08;N/A
2017;usd/sqm;Czechia;08;72,23
2017;usd/sqm;Ecuador;08;N/A
2017;usd/sqm;France;08;4364,96
2017;usd/sqm;Germany;08;104,5
2017;usd/sqm;Hong Kong;08;86,82
2017;usd/sqm;India;08;61,2
2017;usd/sqm;Israel;08;125,23
2017;usd/sqm;Italy;08;118,58
2017;usd/sqm;Lithuania;08;N/A
2017;usd/sqm;Mexico;08;53,52
2017;usd/sqm;Portugal;08;91,74
2017;usd/sqm;Romania;08;N/A
2017;usd/sqm;Serbia;08;N/A
2017;usd/sqm;South Korea;08;128,42
2017;usd/sqm;Spain;08;106,8
2017;usd/sqm;St Vinc & Gren;08;N/A
2017;usd/sqm;Switzerland;08;94,1
2017;usd/sqm;Taiwan;08;N/A
2017;usd/sqm;Thailand;08;N/A
2017;usd/sqm;Turkey;08;92,4
2017;usd/sqm;United Arab Em;08;N/A
2017;usd/sqm;United Kingdom;08;N/A
2017;usd/sqm;Uruguay;08;1233,33
2017;usd/sqm;Vietnam;08;120,94
2018;usd/sqm;Albania;08;N/A
2018;usd/sqm;Australia;08;N/A
2018;usd/sqm;Belgium;08;207,36
2018;usd/sqm;Brazil;08;120,49
2018;usd/sqm;Cabo Verde;08;N/A
2018;usd/sqm;Cameroon;08;N/A
2018;usd/sqm;Canada;08;121,21
2018;usd/sqm;China;08;76,46
2018;usd/sqm;Colombia;08;N/A
2018;usd/sqm;Czechia;08;78,37
2018;usd/sqm;France;08;N/A
2018;usd/sqm;Germany;08;85,1
2018;usd/sqm;Hong Kong;08;100,89
2018;usd/sqm;Hungary;08;1202
2018;usd/sqm;India;08;67,87
2018;usd/sqm;Indonesia;08;N/A
2018;usd/sqm;Israel;08;105,91
2018;usd/sqm;Italy;08;105,84
2018;usd/sqm;Mauritius;08;N/A
2018;usd/sqm;Mexico;08;N/A
2018;usd/sqm;Namibia;08;N/A
2018;usd/sqm;Philippines;08;N/A
2018;usd/sqm;Portugal;08;93,01
2018;usd/sqm;Romania;08;N/A
2018;usd/sqm;Singapore;08;N/A
2018;usd/sqm;South Korea;08;115,36
2018;usd/sqm;Spain;08;100,65
2018;usd/sqm;Taiwan;08;52,37
2018;usd/sqm;Thailand;08;N/A
2018;usd/sqm;Turkey;08;88,9
2018;usd/sqm;United Kingdom;08;N/A
2018;usd/sqm;Vietnam;08;144,33
2019;usd/sqm;Algeria;08;N/A
2019;usd/sqm;Belgium;08;87,18
2019;usd/sqm;Brazil;08;81,22
2019;usd/sqm;Canada;08;122,26
2019;usd/sqm;China;08;79,13
2019;usd/sqm;Czechia;08;75,85
2019;usd/sqm;Dominican Rep;08;N/A
2019;usd/sqm;Egypt;08;N/A
2019;usd/sqm;Estonia;08;179,59
2019;usd/sqm;Germany;08;82,51
2019;usd/sqm;Greece;08;N/A
2019;usd/sqm;Guatemala;08;109,95
2019;usd/sqm;Hong Kong;08;35,68
2019;usd/sqm;India;08;65,81
2019;usd/sqm;Indonesia;08;28,18
2019;usd/sqm;Ireland;08;N/A
2019;usd/sqm;Israel;08;107,84
2019;usd/sqm;Italy;08;98,23
2019;usd/sqm;Japan;08;N/A
2019;usd/sqm;Malaysia;08;86,43
2019;usd/sqm;Mexico;08;15,5
2019;usd/sqm;Netherlands;08;N/A
2019;usd/sqm;Norway;08;N/A
2019;usd/sqm;Oman;08;58,69
2019;usd/sqm;Pakistan;08;N/A
2019;usd/sqm;Philippines;08;N/A
2019;usd/sqm;Poland;08;107,98
2019;usd/sqm;Portugal;08;99,37
2019;usd/sqm;Romania;08;660
2019;usd/sqm;Singapore;08;N/A
2019;usd/sqm;South Africa;08;N/A
2019;usd/sqm;South Korea;08;79
2019;usd/sqm;Spain;08;114,78
2019;usd/sqm;Sri Lanka;08;N/A
2019;usd/sqm;Taiwan;08;115,93
2019;usd/sqm;Thailand;08;45,15
2019;usd/sqm;Tokelau Is;08;N/A
2019;usd/sqm;Turkey;08;82,49
2019;usd/sqm;United Arab Em;08;N/A
2019;usd/sqm;United Kingdom;08;N/A
2019;usd/sqm;Vatican City;08;N/A
2019;usd/sqm;Vietnam;08;118,38
2020;usd/sqm;Algeria;08;N/A
2020;usd/sqm;Australia;08;2005
2020;usd/sqm;Austria;08;N/A
2020;usd/sqm;Belgium;08;105,43
2020;usd/sqm;Brazil;08;84,82
